Interview Id,Candidate Id,Interviewer Id,Profile,S.L.R.C,S.L.R.I,A.T.T,L.M.I,L.M.C,S.R,L.J.T.C,L.J.T.I,N.I.C,N.I.I,S.P.I,S.P.C,L.A.C,L.A.I,Q.A,P.E.I,P.E.C,COMPLIANCE Ratio,Interview duration,Interviewer Intro,Candidate into,Opp to ask,Status
787832657791,7079510467,206,Developer,0.76,0.24,29,58,88,20,50,341,16,43,84,46,2,10,3,Negative,Neutral,65,27,Yes,Yes,No,Consider
598349486545,3888503994,249,Marketing,0.56,0.44,63,54,83,49,72,414,67,36,23,18,12,4,2,Neutral,Negative,76,37,Yes,Yes,Yes,May Consider
962648420636,2670279909,190,QA Automation,0.58,0.42,56,114,48,41,234,82,31,9,78,16,8,2,4,Negative,Positive,3,42,No,Yes,Yes,Not Consider
291136065999,1059640790,253,Account Manager,0.91,0.09,119,73,79,47,196,67,63,20,38,7,8,12,6,Negative,Neutral,48,18,No,Yes,No,Not Consider
938417008794,5174664887,257,Account Manager,0.66,0.34,36,50,45,35,199,561,40,58,27,52,5,11,5,Positive,Neutral,59,39,No,No,No,Not Consider
863590826838,9912882192,251,Sales,0.84,0.16,45,96,117,68,47,61,7,62,33,72,1,2,6,Neutral,Neutral,11,51,No,No,Yes,Consider
345703613326,9788626385,225,Product Manager,0.83,0.17,25,61,72,52,282,145,34,58,77,23,3,11,6,Neutral,Negative,21,27,Yes,Yes,Yes,Not Consider
912482512733,8332405006,201,HR,0.83,0.17,89,114,61,26,104,582,47,9,79,49,11,8,4,Positive,Neutral,69,29,No,Yes,Yes,May Consider
155735024675,6702531617,195,Program Manager,0.62,0.38,25,84,83,48,114,430,54,59,32,69,8,9,7,Positive,Negative,22,25,Yes,No,Yes,Consider
476755714316,1726483830,200,Product Manager,0.57,0.43,72,116,71,56,209,599,38,46,62,70,6,11,2,Negative,Negative,54,57,No,Yes,No,May Consider
718887793345,9895378337,209,Program Manager,0.83,0.17,23,116,106,38,43,330,58,19,58,39,2,7,2,Neutral,Negative,27,37,Yes,Yes,Yes,Consider
653364194569,6332705168,218,Product Manager,0.55,0.45,37,51,84,38,6,88,48,27,48,27,13,19,6,Positive,Neutral,64,27,Yes,Yes,No,Consider
677036451788,8949911895,230,Sales,0.82,0.18,67,49,109,65,299,384,52,24,25,47,12,1,5,Positive,Positive,24,55,No,Yes,No,Not Consider
268956793707,5393406391,266,Developer,0.88,0.12,89,55,101,54,131,23,36,65,48,90,13,8,6,Negative,Negative,83,29,No,Yes,Yes,Consider
692166834572,9702916421,208,Sales,0.53,0.47,98,78,42,20,300,52,30,22,63,29,10,14,3,Negative,Neutral,52,54,No,Yes,No,Not Consider
616702275772,8252544476,193,HR,0.99,0.01,36,115,50,20,71,57,40,11,21,60,6,15,5,Neutral,Positive,25,52,No,Yes,No,Consider
238884651988,5192421845,258,Product Manager,0.97,0.03,37,96,90,69,271,357,12,28,72,39,15,6,4,Positive,Positive,72,33,Yes,No,Yes,Not Consider
693156499492,2928929704,206,Data Scientist,0.98,0.02,87,88,94,56,146,135,16,19,50,36,6,1,6,Negative,Neutral,65,22,No,Yes,No,May Consider
978336208901,806092197.5,208,Marketing,0.77,0.23,42,51,52,28,133,480,40,42,89,14,12,3,5,Neutral,Neutral,55,54,No,No,Yes,May Consider
616310057900,2016605165,254,HR,0.89,0.11,42,52,81,25,253,428,61,48,23,18,2,12,4,Neutral,Neutral,18,33,No,No,No,Not Consider
447048810609,962059095.2,244,Developer,0.64,0.36,120,112,58,46,268,519,46,58,44,6,9,16,6,Neutral,Positive,68,15,Yes,No,Yes,Not Consider
524565065365,4743692539,249,Data Scientist,0.65,0.35,71,43,84,54,33,437,6,11,75,41,12,18,5,Neutral,Positive,60,49,Yes,No,No,Consider
390868292816,7785680629,268,Developer,0.62,0.38,39,68,118,37,21,238,16,65,87,67,10,2,3,Neutral,Neutral,11,23,No,No,No,Consider
377258795163,5360076522,253,Data Scientist,0.83,0.17,102,107,64,44,25,487,22,60,57,9,7,6,6,Positive,Positive,30,28,Yes,Yes,Yes,Consider
189209494160,835068158.1,234,Marketing,0.5,0.5,28,82,120,40,188,376,64,21,28,30,7,16,2,Neutral,Positive,9,22,Yes,No,Yes,May Consider
658485617199,8676965706,203,Developer,0.78,0.22,72,120,70,26,107,577,26,52,70,34,15,19,2,Neutral,Positive,71,28,Yes,No,No,May Consider
539068099334,6257941009,197,Account Manager,0.86,0.14,58,56,79,65,243,29,43,29,59,36,11,2,6,Negative,Neutral,10,57,Yes,Yes,No,Not Consider
63503758011,7283941580,216,Developer,0.75,0.25,98,70,92,29,278,68,31,56,37,88,13,5,7,Neutral,Neutral,31,16,Yes,No,No,Not Consider
195610699235,1146899903,199,Program Manager,0.61,0.39,118,78,78,44,146,177,37,51,50,80,9,10,7,Positive,Negative,86,40,Yes,No,Yes,Consider
185202895600,4739202432,216,Data Scientist,0.95,0.05,110,55,78,63,278,324,19,18,45,52,4,4,7,Neutral,Positive,3,23,No,No,Yes,Not Consider
843736986298,6145250082,246,Data Scientist,0.68,0.32,38,95,97,57,40,448,61,62,59,37,7,19,3,Positive,Negative,31,21,Yes,Yes,Yes,Consider
959338767822,3665127905,267,Product Manager,0.93,0.07,38,84,88,61,132,145,6,50,46,59,15,2,5,Negative,Negative,4,16,Yes,Yes,Yes,Consider
552986337299,5418018248,210,Marketing,0.93,0.07,110,46,55,49,283,227,40,32,88,86,6,6,5,Neutral,Positive,84,27,Yes,No,Yes,Not Consider
942018964293,4264120564,255,Sales,0.8,0.2,84,40,62,59,7,81,43,31,86,44,8,10,3,Negative,Neutral,61,20,No,Yes,No,Consider
149864334362,6350971450,262,Account Manager,0.74,0.26,87,55,97,35,231,73,41,54,57,84,8,8,6,Negative,Neutral,68,51,No,No,Yes,May Consider
229880703749,5160254558,214,Product Manager,0.8,0.2,35,102,62,38,221,382,60,34,32,70,13,6,3,Negative,Negative,80,26,Yes,Yes,No,Not Consider
833535408747,2213762509,215,HR,0.85,0.15,104,56,95,21,109,444,51,13,56,71,2,7,3,Positive,Negative,48,42,Yes,Yes,No,Consider
169297594879,5813152122,261,Program Manager,0.63,0.37,91,106,58,49,235,29,64,24,68,30,4,6,7,Negative,Negative,37,52,Yes,No,No,Not Consider
522436878251,4492432805,213,QA Manual,0.81,0.19,66,45,104,25,272,159,58,47,50,85,5,16,5,Neutral,Negative,4,58,Yes,Yes,Yes,May Consider
690668534144,4965535509,244,Product Manager,0.71,0.29,115,62,42,47,68,433,68,20,74,52,5,1,7,Neutral,Positive,3,28,Yes,Yes,No,May Consider
513414446862,9663419144,200,Account Manager,0.9,0.1,104,58,101,28,78,320,45,19,44,66,14,9,3,Neutral,Neutral,53,18,No,Yes,Yes,Consider
730386716247,7880172473,267,Product Manager,0.89,0.11,99,103,40,29,38,335,50,11,78,88,15,6,6,Neutral,Neutral,6,23,Yes,No,No,Consider
777276354583,9379084674,219,Developer,0.7,0.3,50,65,62,46,293,201,37,58,80,75,9,2,7,Negative,Positive,0,16,Yes,No,No,Not Consider
427593370493,2481730110,263,Product Manager,0.97,0.03,43,90,94,70,155,550,6,24,79,24,7,9,4,Negative,Neutral,24,31,No,No,No,May Consider
524161719620,6928119987,241,Product Manager,0.78,0.22,106,93,81,39,264,395,8,38,49,26,7,17,4,Neutral,Neutral,3,15,Yes,No,Yes,Not Consider
594546123122,212000319.6,193,QA Automation,0.84,0.16,33,101,81,36,181,400,68,67,39,33,5,11,5,Neutral,Positive,33,36,Yes,No,No,Not Consider
920886327390,4518612578,202,HR,0.54,0.46,35,117,89,70,154,518,70,39,45,20,4,11,2,Positive,Neutral,89,48,Yes,Yes,No,May Consider
925759891271,6481857555,240,Product Manager,0.66,0.34,115,41,91,32,100,183,29,27,67,87,15,18,7,Neutral,Negative,41,34,Yes,Yes,No,Consider
105662616452,534126992.2,213,QA Automation,0.6,0.4,60,61,81,54,139,138,28,10,35,57,6,3,3,Neutral,Negative,9,38,Yes,Yes,Yes,Consider
927515463571,1390235520,246,HR,0.64,0.36,27,102,109,22,249,556,70,59,69,87,11,5,6,Negative,Negative,44,32,Yes,Yes,No,Not Consider
951608662177,8091986491,257,Product Manager,0.87,0.13,104,80,42,23,277,109,39,13,33,7,2,4,5,Positive,Negative,88,46,Yes,Yes,Yes,Not Consider
89511437012,7990720165,222,Data Scientist,0.75,0.25,82,115,111,41,48,499,28,44,82,34,3,2,4,Negative,Negative,0,47,No,No,Yes,Consider
610711614880,2677525541,224,Program Manager,0.89,0.11,56,75,75,70,278,288,42,29,65,40,1,19,6,Neutral,Negative,87,50,No,Yes,Yes,Not Consider
186115295202,212584177,255,Product Manager,0.77,0.23,85,105,71,45,196,266,23,40,64,60,13,19,2,Positive,Positive,82,50,No,No,No,May Consider
408961674157,8559126722,268,QA Manual,0.62,0.38,76,72,44,43,231,515,40,51,66,31,3,6,7,Positive,Negative,6,38,No,No,No,Not Consider
165734488753,8759109248,253,Developer,0.84,0.16,40,110,114,55,72,557,24,10,38,38,10,4,3,Neutral,Negative,79,17,Yes,Yes,No,Consider
548920312690,9358295618,249,Program Manager,0.61,0.39,119,57,47,40,30,258,49,25,28,54,9,6,6,Negative,Positive,2,17,No,No,No,Consider
71281907975,2366895129,222,Marketing,0.56,0.44,23,50,114,69,6,588,59,36,28,51,7,16,7,Neutral,Negative,17,41,Yes,No,Yes,Consider
648851065385,5340071391,215,HR,0.68,0.32,68,88,93,49,235,492,23,27,25,6,11,7,5,Neutral,Negative,37,39,Yes,Yes,Yes,Not Consider
118690830085,5951895733,200,Account Manager,0.88,0.12,111,66,116,58,194,249,56,45,58,61,1,12,4,Positive,Neutral,92,36,No,Yes,No,May Consider
951667978421,8516184589,217,Product Manager,0.81,0.19,20,52,83,24,203,586,41,70,47,40,13,12,6,Positive,Negative,92,53,No,No,No,May Consider
58194151428,1908710357,191,Account Manager,0.66,0.34,92,62,79,20,272,193,57,62,57,73,8,18,7,Positive,Neutral,3,41,Yes,Yes,Yes,Not Consider
69415948729,862235611.8,220,Account Manager,0.53,0.47,83,65,63,23,286,381,23,17,88,71,2,5,6,Negative,Neutral,51,41,Yes,Yes,Yes,Not Consider
447008143732,7468034554,253,Product Manager,0.54,0.46,57,40,93,42,292,152,40,51,76,69,8,18,2,Neutral,Neutral,30,45,No,No,No,Not Consider
89984613285,2217761253,241,Account Manager,0.67,0.33,27,94,46,46,184,106,15,39,28,6,8,1,6,Neutral,Negative,96,51,Yes,No,No,Not Consider
492659046574,9133210712,219,Product Manager,0.58,0.42,90,82,42,66,82,446,36,62,25,78,5,11,7,Positive,Neutral,1,19,Yes,Yes,No,Consider
415591972462,3672553293,259,HR,0.93,0.07,110,82,106,24,265,350,8,67,81,44,1,12,5,Neutral,Positive,75,36,No,Yes,No,May Consider
782093522530,5171840860,242,Sales,0.56,0.44,113,60,100,28,282,318,7,7,59,65,6,3,6,Positive,Positive,87,38,No,No,Yes,May Consider
683703515486,2383478691,251,Developer,0.91,0.09,119,53,48,32,15,126,32,22,30,50,13,15,6,Positive,Neutral,16,31,No,No,No,Consider
919679467859,2575018831,243,Program Manager,0.67,0.33,25,58,80,61,69,243,67,47,51,49,1,6,7,Negative,Positive,31,36,Yes,Yes,Yes,Consider
850044385783,2283993888,192,Product Manager,0.95,0.05,65,112,70,50,44,73,37,59,37,61,13,14,6,Negative,Neutral,23,26,No,Yes,No,Consider
862116118485,5238725542,231,Account Manager,0.98,0.02,33,104,48,42,9,392,11,60,43,48,10,11,2,Neutral,Negative,72,54,Yes,Yes,No,Consider
2914087765,6545532654,253,HR,0.72,0.28,66,67,115,66,243,555,23,20,54,63,11,9,6,Negative,Positive,5,46,Yes,No,No,May Consider
393136565893,3074392426,209,Product Manager,0.52,0.48,32,74,89,24,7,16,63,68,22,12,1,7,2,Negative,Negative,88,42,No,No,No,Consider
693943766297,5959156307,240,Product Manager,0.66,0.34,39,105,109,54,145,582,54,70,28,43,1,8,5,Negative,Neutral,25,34,Yes,Yes,No,May Consider
636838816406,5804901080,232,Data Scientist,0.91,0.09,46,68,80,23,201,161,63,62,39,73,1,13,5,Positive,Positive,95,32,No,Yes,Yes,May Consider
681692329794,8691750583,242,Program Manager,0.74,0.26,35,103,86,40,283,502,50,44,75,30,15,19,6,Neutral,Positive,10,22,No,No,Yes,Not Consider
4776055595,2115928725,202,QA Automation,0.66,0.34,87,75,73,46,135,19,19,45,21,28,7,20,6,Neutral,Negative,78,23,Yes,No,No,May Consider
613127644951,1729337516,242,HR,0.51,0.49,31,74,68,56,142,123,65,15,38,50,9,20,2,Neutral,Negative,67,24,No,Yes,No,May Consider
325961002951,2159404035,219,Program Manager,0.65,0.35,63,87,49,62,55,518,31,56,48,50,6,8,3,Positive,Neutral,69,48,Yes,No,Yes,Consider
639280684659,377700476.2,194,Account Manager,0.63,0.37,20,91,91,20,122,185,46,53,69,39,10,13,2,Negative,Negative,42,23,Yes,No,No,May Consider
766196172800,4975969102,237,QA Manual,0.75,0.25,29,62,79,26,180,354,64,11,71,85,10,19,4,Negative,Positive,24,19,No,Yes,No,May Consider
553511667167,6605678629,230,QA Manual,0.64,0.36,34,53,107,53,259,477,16,19,45,13,3,20,5,Positive,Negative,72,16,No,No,No,Not Consider
227267860185,8828100513,268,Data Scientist,0.59,0.41,71,74,94,28,9,211,26,39,57,12,9,5,3,Positive,Positive,73,58,No,No,No,Consider
235335029226,8978665379,201,Program Manager,0.98,0.02,41,115,87,60,141,453,61,58,69,90,14,2,5,Neutral,Negative,72,56,Yes,No,Yes,Consider
279292592914,1607480002,234,Developer,0.82,0.18,84,111,58,64,174,434,29,39,89,82,11,20,4,Positive,Positive,47,46,No,No,Yes,May Consider
914184056888,159701214.8,265,Product Manager,0.73,0.27,45,86,48,56,235,226,10,52,32,21,11,3,5,Positive,Positive,80,34,No,No,Yes,Not Consider
950763984294,6073176489,203,Product Manager,0.9,0.1,92,52,97,40,50,139,9,32,53,39,11,20,4,Neutral,Positive,61,49,No,No,No,Consider
673551154599,3205077311,257,QA Manual,0.74,0.26,120,47,87,40,114,8,53,9,69,31,11,7,7,Positive,Negative,33,39,Yes,No,No,May Consider
338623368074,4646257008,225,Developer,0.77,0.23,105,78,47,54,12,406,56,41,43,6,13,11,4,Neutral,Negative,22,58,No,Yes,Yes,Consider
287437390465,5433737994,264,Sales,0.95,0.05,96,44,84,22,255,300,32,43,49,35,15,9,7,Negative,Neutral,71,58,Yes,Yes,Yes,Not Consider
541102198712,5567937815,214,Sales,0.99,0.01,25,68,85,27,199,597,6,16,82,70,4,13,4,Neutral,Negative,75,38,No,No,No,May Consider
711929159637,819459516.5,268,QA Automation,0.78,0.22,91,97,43,54,231,246,28,37,37,49,9,20,2,Negative,Positive,73,29,No,Yes,Yes,Not Consider
723414766055,4439882467,249,Marketing,0.9,0.1,80,51,69,60,240,163,45,68,89,69,8,5,5,Positive,Neutral,71,50,Yes,No,Yes,Not Consider
592062427201,5487474375,200,Program Manager,0.58,0.42,68,49,55,24,204,145,16,70,21,77,8,20,3,Negative,Neutral,12,56,No,Yes,No,May Consider
643001108872,6305574833,250,Product Manager,0.69,0.31,66,104,115,29,220,381,66,21,78,50,9,1,7,Positive,Neutral,50,32,No,No,No,May Consider
938128991164,9869883207,208,Product Manager,0.83,0.17,32,63,66,56,117,376,17,54,56,33,15,4,6,Positive,Positive,2,30,No,Yes,Yes,May Consider
957437097531,5580942403,236,Sales,0.86,0.14,23,93,112,22,279,495,40,42,49,48,6,19,2,Positive,Neutral,74,59,Yes,Yes,Yes,Not Consider
579548567301,8795018012,254,Developer,0.81,0.19,84,88,65,49,96,476,18,43,77,21,14,5,3,Neutral,Positive,67,39,Yes,Yes,Yes,May Consider
462977918482,7161875223,211,QA Automation,0.7,0.3,48,100,63,41,148,582,34,41,53,78,4,2,7,Negative,Positive,36,32,No,Yes,Yes,May Consider
224815607744,2694388868,230,Account Manager,0.65,0.35,57,46,98,54,37,142,50,68,48,31,6,2,4,Neutral,Neutral,14,29,No,Yes,No,Consider
741736529582,8068586102,248,HR,0.59,0.41,54,71,41,64,286,339,59,69,37,61,5,14,5,Negative,Positive,78,60,No,Yes,Yes,Not Consider
502406114631,9177611836,265,Account Manager,0.55,0.45,65,86,59,60,278,400,13,36,34,48,9,17,6,Neutral,Negative,86,54,No,No,No,Not Consider
785605624147,6955695757,243,Program Manager,0.83,0.17,88,79,54,22,178,269,32,44,40,22,15,9,5,Neutral,Positive,100,19,Yes,Yes,Yes,Not Consider
492588322070,1452786215,203,Data Scientist,0.91,0.09,74,93,118,49,180,372,48,59,67,27,4,10,2,Neutral,Neutral,34,41,Yes,No,Yes,May Consider
98218048805,8927592848,256,Sales,0.68,0.32,62,115,96,35,174,80,10,64,23,73,6,7,6,Neutral,Neutral,51,25,No,No,No,Consider
199645629706,4990320887,253,QA Manual,0.79,0.21,116,45,116,57,108,58,31,32,87,77,3,8,5,Positive,Neutral,23,35,No,Yes,Yes,Consider
713636596837,6337331836,266,Developer,0.96,0.04,78,61,84,32,232,527,34,44,49,65,15,5,5,Negative,Negative,59,60,No,Yes,No,May Consider
577032765196,5006690480,248,Developer,0.76,0.24,23,105,92,28,117,23,27,11,61,16,12,4,6,Positive,Neutral,41,20,No,Yes,Yes,May Consider
1330956639,6881684440,195,Product Manager,0.83,0.17,111,81,109,62,189,549,44,60,21,69,1,10,5,Negative,Neutral,20,44,Yes,Yes,No,May Consider
976520265938,7876709221,211,HR,0.74,0.26,31,41,103,23,164,417,55,9,42,84,4,7,5,Negative,Neutral,82,30,Yes,Yes,Yes,May Consider
118717670622,8383752433,234,Sales,0.81,0.19,40,100,60,50,52,102,58,53,73,30,6,3,6,Negative,Positive,45,37,No,Yes,No,Consider
821631038024,9595612869,245,Marketing,0.75,0.25,80,69,86,40,163,522,31,11,22,56,15,2,4,Negative,Neutral,45,50,No,Yes,Yes,May Consider
420617423602,3507905081,256,Program Manager,0.76,0.24,100,44,65,70,94,253,18,34,65,77,3,14,4,Positive,Negative,78,19,Yes,Yes,Yes,Consider
433956956947,3563744437,203,HR,0.95,0.05,106,106,54,43,295,303,23,29,20,55,6,4,3,Negative,Negative,76,30,No,No,No,Not Consider
13054014116,6390995324,267,QA Manual,0.93,0.07,64,114,71,20,242,514,21,67,47,38,12,12,2,Neutral,Positive,53,28,Yes,No,Yes,Not Consider
999709251249,9946370205,247,HR,0.68,0.32,41,62,59,26,13,179,18,38,85,49,13,2,3,Neutral,Positive,62,35,No,Yes,Yes,Consider
248641914741,9191462532,209,HR,0.62,0.38,40,97,45,47,33,566,46,33,27,90,9,10,7,Positive,Neutral,16,37,Yes,No,No,Consider
837672871736,5889857333,224,Sales,0.68,0.32,88,71,88,39,85,323,7,5,83,86,8,4,5,Neutral,Positive,98,17,No,Yes,No,Consider
182262612510,8027847521,193,Sales,0.96,0.04,110,40,119,43,78,346,60,55,58,51,14,14,4,Neutral,Neutral,45,20,Yes,No,No,Consider
306298107534,3205039098,234,QA Manual,0.76,0.24,43,48,102,69,298,205,16,51,86,11,10,6,4,Neutral,Neutral,54,22,Yes,Yes,No,Not Consider
546826782142,1155507028,253,QA Manual,0.93,0.07,50,92,100,45,227,556,6,32,63,73,14,14,4,Negative,Neutral,85,34,No,Yes,No,May Consider
707793753735,542292421.7,247,HR,0.58,0.42,80,92,82,47,214,119,8,36,68,10,2,5,2,Positive,Positive,64,33,Yes,No,Yes,May Consider
455788351448,4751261197,233,Developer,0.89,0.11,77,109,58,62,32,118,16,63,33,52,9,15,6,Negative,Negative,46,54,Yes,Yes,No,Consider
454726904180,5395125079,220,Data Scientist,0.81,0.19,118,110,45,43,113,425,47,63,63,40,3,11,5,Negative,Positive,60,35,No,Yes,No,May Consider
905977851117,3857903373,241,HR,0.9,0.1,112,86,98,26,238,210,58,24,27,79,3,2,5,Negative,Positive,88,44,Yes,No,Yes,May Consider
56861220218,6825588355,200,Program Manager,0.65,0.35,20,106,106,68,40,137,48,23,81,40,15,20,6,Negative,Negative,73,20,Yes,No,No,Consider
933639165460,4182784649,218,Sales,0.63,0.37,32,91,109,63,274,301,44,37,26,35,7,17,7,Negative,Neutral,48,37,Yes,Yes,Yes,Not Consider
362966774789,8982576111,199,HR,0.81,0.19,21,80,61,56,266,502,43,35,77,45,10,11,5,Positive,Neutral,4,18,Yes,No,No,Not Consider
488790946080,9127122439,219,Marketing,0.99,0.01,26,116,98,45,80,304,31,27,83,79,11,12,2,Negative,Positive,5,26,No,Yes,Yes,Consider
107436000734,4191231697,209,HR,0.95,0.05,108,83,51,62,126,328,59,44,51,42,1,18,7,Positive,Positive,6,53,Yes,Yes,No,May Consider
336828721461,1006618050,224,Sales,0.78,0.22,118,59,76,43,295,383,31,33,33,38,3,11,7,Negative,Neutral,76,18,Yes,No,No,Not Consider
521184727125,567720095.7,220,QA Automation,0.98,0.02,110,43,90,34,160,258,19,38,82,31,7,19,3,Negative,Negative,85,20,No,Yes,No,May Consider
498388766802,4551966049,218,Program Manager,0.93,0.07,57,83,95,42,231,49,10,68,29,65,2,2,3,Negative,Neutral,95,30,No,No,Yes,May Consider
380075091059,5229223083,231,QA Automation,0.87,0.13,95,112,87,55,42,459,58,51,81,86,7,17,5,Negative,Negative,11,53,Yes,Yes,Yes,Consider
403798766513,8873727570,267,Marketing,0.89,0.11,36,43,68,21,75,377,48,26,52,60,7,6,5,Negative,Positive,56,16,No,No,No,Consider
894664387739,9726161824,256,QA Manual,0.96,0.04,59,76,58,60,232,575,44,43,62,10,7,3,3,Negative,Neutral,89,56,Yes,No,No,Not Consider
399944534270,3844912505,236,Account Manager,0.91,0.09,99,91,78,35,7,300,33,38,77,49,9,9,6,Negative,Positive,66,23,Yes,No,Yes,Consider
758280463837,8355510778,253,QA Manual,0.63,0.37,118,91,59,63,35,192,69,48,70,75,13,20,2,Neutral,Positive,13,32,Yes,No,Yes,Consider
916225478933,1782784436,228,Data Scientist,0.59,0.41,27,67,77,28,220,177,54,43,77,64,1,4,7,Positive,Negative,26,21,No,Yes,Yes,Not Consider
135195714529,3585123989,250,QA Manual,0.98,0.02,114,55,86,25,149,517,67,11,79,78,11,11,5,Negative,Positive,71,23,Yes,No,No,May Consider
211707715661,2166444491,243,Data Scientist,0.92,0.08,62,46,106,26,233,438,47,25,90,42,4,8,7,Negative,Positive,9,41,No,No,Yes,May Consider
509087558607,1524935733,244,Account Manager,0.73,0.27,48,105,103,57,217,501,52,39,73,11,1,5,3,Negative,Neutral,64,56,No,Yes,No,May Consider
504997173236,8457519373,257,Product Manager,0.83,0.17,54,61,100,67,298,529,16,19,59,30,1,4,3,Negative,Positive,95,42,No,No,No,Not Consider
949230635423,6848672752,237,QA Automation,0.91,0.09,91,90,86,29,115,410,19,50,75,9,2,10,6,Positive,Negative,87,24,Yes,No,Yes,May Consider
577253752578,2727808391,236,HR,0.93,0.07,102,40,113,59,103,395,66,5,85,58,14,1,4,Positive,Negative,66,26,No,No,Yes,Consider
266282274005,2957547764,250,HR,0.76,0.24,94,105,72,40,215,459,47,15,37,50,1,7,4,Positive,Negative,62,22,No,No,No,Not Consider
860783598235,7351414364,194,QA Automation,0.73,0.27,85,41,50,25,13,298,24,61,76,39,7,2,4,Positive,Negative,63,18,Yes,Yes,Yes,Consider
702547073524,3674722396,216,QA Manual,0.67,0.33,100,40,60,68,73,550,38,58,37,66,14,5,7,Neutral,Negative,7,50,Yes,Yes,No,Consider
132538361989,8382223747,234,Product Manager,0.5,0.5,98,55,120,64,201,109,38,22,33,83,13,12,4,Negative,Negative,65,29,No,No,Yes,May Consider
667805007429,6086846203,260,Developer,0.53,0.47,50,115,57,55,40,275,11,15,71,73,14,8,6,Neutral,Neutral,61,36,Yes,Yes,Yes,Consider
353499774475,3084478006,207,Account Manager,0.58,0.42,20,56,76,32,251,183,14,21,35,7,13,6,5,Negative,Neutral,22,56,Yes,Yes,No,Not Consider
728859023664,6058664318,235,Developer,0.86,0.14,109,113,97,63,77,101,13,20,69,50,1,1,5,Positive,Negative,3,17,Yes,Yes,Yes,Consider
889344734827,3369643296,229,QA Automation,0.91,0.09,98,41,93,33,63,514,49,23,84,84,4,16,6,Neutral,Negative,79,31,Yes,No,No,Consider
679721160987,3721705840,214,Sales,0.73,0.27,81,114,69,26,272,264,58,49,68,39,12,14,5,Negative,Positive,81,23,No,No,No,Not Consider
351100139908,7353183844,264,Marketing,0.51,0.49,21,50,114,51,69,584,11,65,72,79,15,8,3,Neutral,Positive,86,43,No,No,Yes,Consider
353755833496,3192917707,210,Marketing,0.55,0.45,23,120,74,36,184,59,49,54,22,19,13,7,6,Positive,Negative,70,32,Yes,No,Yes,Not Consider
970969195311,5897743459,191,Sales,0.65,0.35,30,118,59,47,16,517,17,44,50,82,13,16,3,Neutral,Negative,74,25,No,No,Yes,Consider
636207430496,759454340.8,262,QA Manual,0.8,0.2,86,45,76,48,269,64,64,21,32,26,9,5,7,Neutral,Negative,89,21,Yes,No,Yes,Not Consider
